Date,AAPL,WMT,TSLA,GE,`MZN,DB
2015-08-24 00:00:00-04:00,23.15125846862793,17.61910629272461,14.591333389282227,99.44577026367188,,21.883665084838867
2015-08-25 00:00:00-04:00,23.29045295715332,17.384916305541992,14.66866683959961,96.94605255126953,,22.34583282470703
2015-08-26 00:00:00-04:00,24.62627601623535,17.86155128479004,14.989333152770996,100.02900695800781,,22.9543514251709
2015-08-27 00:00:00-04:00,25.351436614990234,18.20594596862793,16.19933319091797,104.19512939453125,,23.154626846313477
2015-08-28 00:00:00-04:00,25.43450355529785,17.891857147216797,16.565332412719727,104.82006072998047,,22.854217529296875
2015-08-31 00:00:00-04:00,25.31551170349121,17.833999633789062,16.604000091552734,103.4035873413086,,22.723270416259766
2015-09-01 00:00:00-04:00,24.183992385864258,17.58328628540039,15.908666610717773,99.48739624023438,,22.07623291015625
2015-09-02 00:00:00-04:00,25.221223831176758,17.754100799560547,16.512666702270508,102.3620376586914,,22.3381290435791
2015-09-03 00:00:00-04:00,24.778942108154297,17.869821548461914,16.3713321685791,102.112060546875,,22.538402557373047
2015-09-04 00:00:00-04:00,24.531978607177734,17.602571487426758,16.1286678314209,99.98736572265625,,21.8066349029541
2015-09-08 00:00:00-04:00,25.214481353759766,18.288597106933594,16.544666290283203,103.98685455322266,,22.715566635131836
2015-09-09 00:00:00-04:00,24.729543685913086,17.941457748413086,16.5939998626709,102.27872467041016,,22.315021514892578
2015-09-10 00:00:00-04:00,25.272857666015625,17.665939331054688,16.565332412719727,102.82029724121094,,22.52299690246582
2015-09-11 00:00:00-04:00,25.641054153442383,17.811962127685547,16.682666778564453,103.9451904296875,,22.50759506225586
2015-09-14 00:00:00-04:00,25.88800621032715,17.71001625061035,16.87933349609375,103.19528198242188,,22.445968627929688
2015-09-15 00:00:00-04:00,26.10578155517578,17.72104263305664,16.904666900634766,105.40332794189453,,22.823406219482422
2015-09-16 00:00:00-04:00,26.134973526000977,17.82298469543457,17.483333587646484,108.0279769897461,,22.69245719909668
2015-09-17 00:00:00-04:00,25.57594108581543,17.76236915588379,17.471332550048828,106.55682373046875,,22.9543514251709
2015-09-18 00:00:00-04:00,25.47042465209961,17.45104217529297,17.374666213989258,104.24491119384766,,21.91447639465332
2015-09-21 00:00:00-04:00,25.865554809570312,17.555727005004883,17.613332748413086,105.46389770507812,,21.960689544677734
2015-09-22 00:00:00-04:00,25.459199905395508,17.519914627075195,17.395999908447266,105.54798126220703,,21.267440795898438
2015-09-23 00:00:00-04:00,25.665748596191406,17.555727005004883,17.40399932861328,105.67410278320312,,21.059463500976562
2015-09-24 00:00:00-04:00,25.818408966064453,17.586042404174805,17.541332244873047,104.70729064941406,,21.11338233947754
2015-09-25 00:00:00-04:00,25.753297805786133,17.572261810302734,17.12733268737793,104.74932098388672,,21.11338233947754
2015-09-28 00:00:00-04:00,25.243671417236328,17.539199829101562,16.562000274658203,102.18521881103516,,20.189048767089844
2015-09-29 00:00:00-04:00,24.484832763671875,17.572261810302734,16.44333267211914,103.27812194824219,,20.443239212036133
2015-09-30 00:00:00-04:00,24.763227462768555,17.86430549621582,16.559999465942383,106.0103530883789,,20.76675796508789
2015-10-01 00:00:00-04:00,24.601581573486328,17.707258224487305,15.991999626159668,105.8842544555664,,20.427833557128906
2015-10-02 00:00:00-04:00,24.78118896484375,17.90287971496582,16.504667282104492,107.06120300292969,,20.90540885925293
2015-10-05 00:00:00-04:00,24.870983123779297,18.148086547851562,16.40999984741211,112.73583984375,,21.721904754638672
2015-10-06 00:00:00-04:00,24.989978790283203,18.095741271972656,16.097333908081055,114.71145629882812,,21.875959396362305
2015-10-07 00:00:00-04:00,24.870983123779297,18.283090591430664,15.46399974822998,116.72904968261719,,22.17637062072754
2015-10-08 00:00:00-04:00,24.5836181640625,18.42635726928711,15.114666938781738,117.82193756103516,,21.86825942993164
2015-10-09 00:00:00-04:00,25.171829223632812,18.37401008605957,14.712667465209961,117.99014282226562,,22.600025177001953
2015-10-12 00:00:00-04:00,25.055089950561523,18.44013023376465,14.371999740600586,118.07415771484375,,22.445968627929688
2015-10-13 00:00:00-04:00,25.097742080688477,18.38502311706543,14.616666793823242,117.14942169189453,,22.16866683959961
2015-10-14 00:00:00-04:00,24.743019104003906,16.539087295532227,14.458666801452637,116.01453399658203,,22.26110076904297
2015-10-15 00:00:00-04:00,25.113460540771484,16.346229553222656,14.753999710083008,117.82193756103516,,22.561511993408203
2015-10-16 00:00:00-04:00,24.929357528686523,16.224998474121094,15.133999824523926,121.81526184082031,,22.78489112854004
2015-10-19 00:00:00-04:00,25.084272384643555,16.213977813720703,15.206666946411133,121.85723114013672,,23.339492797851562
2015-10-20 00:00:00-04:00,25.54226303100586,16.18642807006836,14.20199966430664,120.97451782226562,,23.20084571838379
2015-10-21 00:00:00-04:00,25.540023803710938,16.1561222076416,14.005999565124512,121.26878356933594,,22.9543514251709
2015-10-22 00:00:00-04:00,25.930665969848633,16.227758407592773,14.114666938781738,124.33732604980469,,23.347196578979492
2015-10-23 00:00:00-04:00,26.734403610229492,16.06245231628418,13.939332962036133,124.04304504394531,,23.686119079589844
2015-10-26 00:00:00-04:00,25.881275177001953,15.98530387878418,14.350666999816895,124.21121215820312,,23.378007888793945
2015-10-27 00:00:00-04:00,25.717382431030273,15.836527824401855,14.023332595825195,123.83282470703125,,23.26246452331543
2015-10-28 00:00:00-04:00,26.77705955505371,15.880610466003418,14.197333335876465,123.53865814208984,,23.347196578979492
2015-10-29 00:00:00-04:00,27.059946060180664,15.968774795532227,14.108667373657227,123.32843017578125,,21.48311996459961
2015-10-30 00:00:00-04:00,26.82869529724121,15.770398139953613,13.795332908630371,121.56301879882812,,21.529335021972656
2015-11-02 00:00:00-05:00,27.205869674682617,15.872342109680176,14.252667427062988,123.58065032958984,,21.983800888061523
2015-11-03 00:00:00-05:00,27.517934799194336,16.010099411010742,13.890000343322754,124.37934112548828,,21.85285186767578
